id,station,longitude,latitude
619,临汾西,111.47352516212489,36.1074078546152
620,芦官,106.49962729384065,26.42929033941947
621,麓谷,112.8709257845155,28.25404883180664
622,临河,107.43692045300634,40.74988001224837
623,柳河,125.77202985266284,42.297218294208406
624,漯河,114.04960099343006,33.57661045428367
625,珞璜南,106.44855001187152,29.306921990621177
626,隆回,111.04141899804677,27.15214000608561
627,隆化,117.75725709429136,41.33432909785739
628,漯河西,113.97047923224729,33.578308064399586
629,丽江,100.25922046880984,26.816386290138652
630,龙嘉,125.70705721173712,43.998335527991934
631,庐江,117.18331434294224,31.34730327460147
632,连江,119.57367708161338,26.199932421560096
633,庐江西,117.22532503740516,31.274006870713485
634,兰考,114.8256502675693,34.8205282267917
635,兰考南,114.83141334656855,34.77805188244326
636,林口,130.27486184907792,45.298348751743205
637,龙口市,120.52888460291088,37.62517735365912
638,吕梁,111.1441963909758,37.57422500265449
639,醴陵,113.51974113310692,27.674689119407457
640,兰棱,126.1962297369884,45.22735472674003
641,拉林,126.9030664580298,45.23567718347381
642,柳林南,110.9379162509558,37.44885834808792
643,陇南,104.96602595623676,33.38029810988172
644,辽宁朝阳,120.41694998721238,41.605404883837835
645,梁平,107.82395349553876,30.720897861919347
646,滦平,117.32297488871455,40.92902393039715
647,罗平,104.32202255000436,24.913477386906195
648,梁平南,107.77637896623868,30.64872915174565
649,临平南,120.30265013310608,30.38618837948734
650,六盘水,104.8585618360129,26.596951768938062
651,灵丘,114.2292394581268,39.46836666256244
652,龙桥,117.4501990235151,31.14065382899136
653,龙山北,109.47112545184348,29.493845315752672
654,灵石东,111.92203410155486,36.88542746422073
655,乐山,103.7185953459144,29.60778592242307
656,陵水,110.0399847819543,18.54205405304169
657,丽水,119.96046767136092,28.447553139906702
658,庐山,116.05142593917256,29.4545391657173
659,溧水,119.103067866953,31.68451415658573
660,岚山西,119.28299001652978,35.193642929342715
661,黎塘,109.1397070425266,23.20029701005075
662,芦台,117.85211698834787,39.33562426217485
663,临潼,109.21867996762688,34.39461400268141
664,乐同,113.18150790870192,23.429724405699083
665,灵武北,106.3231150444067,38.141302833081845
666,洛湾三江,109.57938402169832,25.84063053432852
667,泸县,105.33057161522514,29.16968505785183
668,澧县,111.61108797091345,29.82540773151507
669,陇西,104.64059196828728,35.00429580789793
670,陇县,106.85727202438,34.87662980311794
671,莱西,120.53675115409231,36.828474373202155
672,兰溪,119.48624824025596,29.219678727578145
673,良乡,116.1638803298628,39.74786234723777
674,略阳,106.15291696214489,33.336730108046304
675,辽阳,123.11242122079864,41.21167877180807
676,耒阳,112.82879364015864,26.41018491477803
677,溧阳,119.5090238947142,31.39203986441273
678,龙岩,117.01204699189093,25.10460400890241
679,洛阳,112.4425311784518,34.691796263015064
680,临沂北,118.3869019737032,35.19999089365015
681,连云港东,119.34754386742672,34.72384331172858
682,连云港,119.16938077969957,34.61548027253978
683,临沂,118.35053254801235,35.04302712979171
684,洛阳龙门,112.4651789874777,34.59988969501814
685,柳园南,95.4789857128003,41.10796680530996
686,辽源,125.14993666835116,42.894926486883854
687,柳园,95.5125623066606,41.11341691922611
688,涟源,111.68254458098654,27.6900871849421
689,涞源,114.71948016815888,39.376930518270115
690,罗源,119.58317109288411,26.461143439156604
691,耒阳西,112.7952032124046,26.4205138477059
692,泸州,105.42896131092006,28.932949169275787
693,林芝,94.4443099621858,29.53347380110543
694,柳州,109.39437000706045,24.31372603695984
695,六枝,105.47139636489187,26.23234265426714
696,阆中,105.96405002528304,31.56264184388957
697,立志,124.57681172462928,46.00063844492677
698,辽中,122.77735784693496,41.5657109113923
699,马鞍山东,118.54683538839416,31.698738976929413
700,麻城北,114.99123369213788,31.192055685790592
701,麻城,114.96930494913066,31.15202973262452
702,渑池南,111.78129756544269,34.69123863863373
703,免渡河,121.0670436140307,49.09843700308323
704,牡丹江,129.6192668195977,44.59722398615015
705,帽儿山,127.52851400495022,45.28283144586958
706,帽儿山西,127.48448598580325,45.285942110477606
707,明光,117.99450299303749,32.77654011028831
708,孟关,106.74583002707344,26.423320857902983
709,磨憨,101.72529243011878,21.25730562337308
710,漠河,122.5133551902078,52.99414512904564
711,梅河口,125.69138797889605,42.54151274700008
712,民和南,102.85642400676394,36.31243891296425
713,米兰,86.18149430993829,41.7323732214122
714,勐腊,101.59479294915548,21.43061666185154
715,美兰,110.46796896745929,19.948111958247953
716,弥勒,103.41678293026337,24.341546194627373
717,穆棱,130.36717101431216,44.618919058807435
718,茂名,110.93586396845387,21.647128985969328
719,茂名西,110.8543229807291,21.686620015573705
720,冕宁,102.19912424239632,28.289809088574124
721,闽清北,118.88363804502706,26.29279449120948
722,民权,115.14740587411652,34.65056443372082
723,眉山东,103.83014702532374,30.07240411596221
724,名山,103.19622702015936,30.06403123149274
725,密山,131.87847318785282,45.55609840611229
726,庙山,114.37997997355086,30.419420987874727
727,麻尾,107.52540443143744,26.266117957788538
728,岷县,104.07670404034188,34.397632032420574
729,勉县,106.69829377793782,33.1776344731021
730,绵阳,104.7240598213579,31.465173632270012
731,密云北,116.86870502621854,40.403071037938936
732,孟塬,110.1462873050348,34.56076384081712
733,墨玉,79.73947546725009,37.22905424100493
734,门源,101.5342407351174,37.43290315783934
735,暮云,113.01279795940366,27.99588001566426
736,密云,116.85869333370523,40.35865445425896
737,梅州,116.13752331210354,24.26474978317039
738,蒙自,103.43747728412043,23.38016438261039
739,满洲里,117.45684198300778,49.59071995747283
740,梅州西,116.05474598650578,24.25605498564345
741,宁安,129.46894069250538,44.366150377899345
742,农安,125.16768197505635,44.44235710624506
743,宁波,121.54282564022029,29.867603409667925
744,南部,106.0207207063466,31.376586294812775
745,南充北,106.07652137852376,30.86336123080642
746,南充,106.09224675545924,30.81399110315102
747,南城,116.62304243838425,27.569832474740306
748,南岔,129.28640338624842,47.13931366535456
749,南丹,107.56528308758982,24.981618949689945
750,宁德,119.59012352837628,26.67476293282072
751,宁东,106.55303256680244,38.15245368307987
752,南丰,116.60744749541396,27.291557612357657
753,宁海,121.42676905989704,29.342256974487956
754,南湖东,114.320417377559,30.519958102593147
755,讷河,124.85340484200296,48.4867783639772
756,牛河梁,119.40646201904568,41.20242793899954
757,内江北,105.09158129708814,29.61517204376676
758,嫩江,125.25626575813207,49.18397574491203
759,南江,106.97963963767502,26.899945196474913
760,牛家,126.74326778916436,45.356447351738225
761,牛栏山,116.65477105376186,40.20956895366175
762,宁陵县,115.32391742716356,34.58087234837178
763,奈曼,120.68374501689536,42.84696133373809
764,南平市,118.10034627280292,27.479149200620327
765,宁强南,106.29545100758251,32.8276461355888
766,那曲,91.99761384786906,31.44876761818412
767,南通,120.86679758151332,32.07436504034747
768,南通西,120.77207602650532,32.10736101803993
769,宁武,112.32657529813788,39.013944032015694
770,南翔北,121.31536958199008,31.287841848563783
771,南雄,114.317553025759,25.15096375284617
772,宁乡,112.58727522082576,28.294851844579075
773,南阳,112.51857489580463,33.00415996650968
774,南阳东,112.66790399361145,32.957000148798365
775,纳雍,105.3812949748126,26.76207461407847
776,南阳寨,113.62376824948012,34.82065305927016
777,碾子山,122.88887779509048,47.52187475502998
778,蒲城东,109.617088881646,34.994761818210705
779,平昌,107.0824155919735,31.55831511938337
780,平顶山,113.31068012330704,33.72546035525162
781,平度,119.98501397596652,36.81356992363797
782,平度西,119.89079367543312,36.7682826425992
783,平顶山西,113.09447604299608,33.82230007349072
784,普洱,100.94758093172078,22.777066988094266
785,平房,126.68190400079408,45.59139684982618
786,盘锦北,121.81345052285214,41.34204230704953
787,盘锦,122.06937120501463,41.20420214185975
788,蒲江,103.50352502833734,30.197411081841263
789,普兰店,121.96695269890552,39.40727415934742
790,平凉,106.71423097531252,35.55676988829532
791,平凉南,106.83338410459758,35.489282436191004
792,蓬莱市,120.80806933167914,37.76345484247981
793,普宁,116.20555998327072,23.27287600632421
794,平泉北,118.71898602751249,41.044813983835205
795,皮山,78.29154954625005,37.57092936543612
796,磐石,126.07518604362596,42.93363193197483
797,坪石,113.06035012088084,25.29056643894717
798,平山,127.41236256352605,45.32751888486475
799,平潭,119.78702095711007,25.55302301628559
800,莆田,119.07055790463428,25.35723767605106
801,萍乡北,113.8544405134674,27.689202819246866
802,萍乡,113.84779098659308,27.65330997093651
803,郫县,103.91432930076644,30.81455658175075
804,郫县西,103.90544568808664,30.79953765357336
805,平阳,120.55178895108018,27.63158135077553
806,平遥古城,112.15568587995554,37.16291436138466
807,濮阳东,115.03558408559006,35.717888889374784
808,平原东,116.58946002115056,37.22336992930989
809,彭泽,116.54948891375987,29.87214437354481
810,普者黑,104.1387150463432,24.121619981323693
811,盘州,104.57477904075502,25.79747697875836
812,彭州,103.93145747158631,30.985083171922504
813,攀枝花南,101.75412597087688,26.474536998804872
814,彭州南,103.94686996871263,30.94698381192428
815,庆安,127.51023645223025,46.89362323198956
816,青白江东,104.23228291907324,30.900401965710294
817,清城,113.07279901829509,23.659580001666924
818,蕲春,115.45307893745748,30.248498097610344
819,青川,105.34031141476872,32.19147740997934
820,青城山,103.6129752004869,30.89818661974108
821,青岛,120.3191721273678,36.070141275076935
822,青岛北,120.38080693451006,36.17566146632762
823,千岛湖,119.19814100227448,29.7419210289474
824,启东,121.65161296997168,31.862598953720205
825,青岛西,119.96160602081808,35.90731491693352
826,曲阜东,117.07541302915295,35.562111926079886
827,前锋,133.89241942116246,47.623652545451456
828,曲阜,117.03689512617392,35.58880131572958
829,琼海,110.49785047142495,19.246515070148625
830,清河城,115.6928454814646,37.069924605861125
831,秦皇岛,119.59887861013024,39.971549859734914
832,清河,116.32222383363164,40.0472208421746
833,曲靖北,103.79001359834224,25.595374515253905
834,綦江东,106.6686900177017,29.030203003630614
835,黔江,108.79751956709852,29.4491369388932
836,曲靖,103.79833379380348,25.53237550595869
837,前进镇,130.327359092573,46.80568999085779
838,邛崃,103.49140724632991,30.417003412830585
839,清流,116.82110766428062,26.220625579749584
840,齐齐哈尔,124.00262086129467,47.34614600448869
841,齐齐哈尔南,115.92269139353006,28.67046768621793
842,潜山,116.62198146535884,30.579054118921764
843,庆盛,113.49780091933847,22.87211138244353
844,七台河,130.9088767153081,45.81798156311203
845,青铜峡,105.9386807098841,37.92443903055222
846,七台河西,130.78724596959523,45.75250091850539
847,渠县,107.01977450299896,30.811053630812875
848,沁县,112.71167186348242,36.76477413560021
849,庆阳,107.63462069743944,35.70177880007716
850,清远,113.14092300475784,23.700109978173465
851,庆元,118.96807022903477,27.619744291319247
852,钦州东,108.67516334989696,21.985175548298223
853,乔庄东,116.70360806162569,39.89967035718704
854,衢州,118.88748800278046,28.929638043902273
855,泉州,118.57337823385464,24.97929306262878
856,全州南,111.04879390662012,25.95935519988014
857,清镇西,106.38713699637997,26.80621194139678
858,融安,109.41806119792837,25.191362002490493
859,瑞安,120.58880102452063,27.773116015756667
860,荣昌北,105.64289842737534,29.43832146950456
861,荣成,122.41518136701636,37.15116859389001
862,如东,121.1836809586355,32.45153111690053
863,瑞金,116.06217838663176,25.86918310510931
864,日喀则,88.92265425360539,29.226029898073456
865,饶平,116.93939851006756,23.7173211281892
866,若羌,88.258716028829,39.0096341017144
867,日照西,119.42675707611042,35.39671695581613
868,双城北,126.27805333165406,45.431969714780905
869,舒城东,117.05370996803188,31.490663874739337
870,莎车,77.2386320935917,38.38070874037921
871,沙城,115.52363727177811,40.40320646494316
872,双城堡,126.29998043016946,45.40321568266581
873,邵东,111.75449939129533,27.27981701182548
874,双峰北,112.02050049848071,27.56428049630962
875,双丰,127.76682349742164,46.97999872481567
876,绥芬河,131.14332700714598,44.41256010969888
877,韶关东,113.6106050947334,24.799937348573163
878,韶关,113.52178046627502,24.756492394391227
879,商河,117.10585471644454,37.44329944856059
880,山海关,119.77374599460236,40.00679404863847
881,沙河市,114.50344002860348,36.868100932095786
882,绥化,127.02353308963232,46.65018454569884
883,石河子,86.06913731098898,44.275252822842376
884,三家店,116.12662158171707,39.957476654912654
885,三间房,123.84947764812212,47.10526506870797
886,松江河,127.4884361143131,42.19452156243813
887,水家湖,117.17598596659182,32.48890495063292
888,松江,121.23423965883974,31.00589479021562
889,孙家,126.68995398596068,45.70152459505149
890,三江南,109.58295640304924,25.73219759916054
891,松江南,121.23673685832692,30.989168824307782
892,苏家屯,123.36067010441428,41.66888394825459
893,舒兰,126.9610369968608,44.413985125487294
894,双流机场,103.96335899516214,30.57597183226601
895,双龙湖,128.5044375126934,45.83596227773244
896,绥棱,127.08896512399622,47.255435264342175
897,狮岭,113.1549608249576,23.460516101116276
898,石林,103.29357170587768,24.763572801183475
899,双龙南,106.79503219611082,26.48687038018655
900,商洛,110.02435302189086,33.828018405045015
901,石林西,103.24940804261358,24.66271901233567
902,胜利镇,128.00028321810578,45.79443440190066
903,石门县北,111.43999598489516,29.605147149261946
904,三明北,117.81370722534643,26.381977311427494
905,三明,117.59542096276604,26.23509100406392
906,嵩明,103.14376695535287,25.24604302815787
907,树木岭,113.08755916595524,28.251818487944465
908,三门峡南,111.16709195266137,34.75496586179479
909,神木,110.46167401534682,38.942950107948235
910,三门县,121.36940003614896,29.06088798008011
911,三门峡西,111.08765344895576,34.69306739498833
912,三门峡,111.2400513380457,34.76670565858757
913,商南,110.9078481689258,33.532842053280696
914,遂宁,105.54824416743546,30.54818263621788
915,睢宁,117.94574099368374,33.95783609809264
916,宋,125.62736331007255,46.23250970870414
917,沙坪坝,106.46651971528718,29.56010030370633
918,四平东,124.4444958242461,43.14498289483792
919,山坡东,114.3665724943228,30.09259317432065
920,四平,124.3802615904496,43.17356579317791
921,沈丘北,115.11385694806592,33.429331338950476
922,宿迁,118.2884143054172,33.880122752495005
923,商丘,115.66454301891449,34.45230101191419
924,石泉县,108.2586310453705,33.03480894734204
925,上饶,118.01333361638812,28.49601597599074
926,石人城,126.9034870446696,46.30558306545964
927,鄯善北,90.20318364419973,42.92413869352498
928,宿松东,116.18113040074032,30.15915936754205
929,神树,128.43379431823553,46.94953703976064
930,韶山南,112.55433947812716,27.8942662810584
931,宿松,116.11062401821208,30.235411512934252
932,三穗,108.65792495699674,26.970586237556315
933,松桃,108.97933920734398,28.082854064880976
934,汕头,116.76177260909404,23.378527619006732
935,汕尾,115.4350970018609,22.817009015149477
936,绍兴北,120.5451770801148,30.10533829713717
937,绍兴东,120.85955140011708,30.060892758705315
938,松溪,118.8342156556394,27.5405297014917
939,涉县,113.6750014872918,36.58339223717736
940,绍兴,120.585888285827,30.020511252757867
941,三亚,109.52640097460126,18.23520297956622
942,邵阳,111.28050768063709,26.996528332196284
943,十堰,110.78840524628323,32.610024123208596
944,双阳,125.64787100575398,43.52335709336904
945,十堰东,110.83113198006818,32.71346111923777
946,顺义,116.65189000833026,40.13230706047071
947,松原,124.82302477846918,45.11525437453922
948,双鸭山西,131.0979074132656,46.71701260484208
949,顺义西,116.4978009692872,40.18572406117433
950,深圳北,114.03552911268908,22.61510764574269
951,苏州北,120.64981745507232,31.427326968600465
952,深圳机场,113.81739349594264,22.62736277907636
953,嵊州新昌,120.82649481831552,29.53285103906507
954,深圳东,114.12614109962009,22.60818427732021
955,宿州东,117.2567710302569,33.681769225183864
956,绥中,120.36009317724714,40.32826646523706
957,朔州,112.45488880803036,39.32201766474436
958,深圳,114.1236105729993,22.537960845504283
959,随州,113.42315713587249,31.727188767633447
960,宿州,117.00439569045064,33.64593402218447
961,苏州,120.61711572094816,31.33593598865783
962,尚志,127.96765766028868,45.214157940492015
963,随州南,113.37148498598864,31.658054951763596
964,尚志南,127.95989701932682,45.20182682765783
965,深圳坪山,114.33362640624374,22.713577388295043
966,石嘴山,106.42803631949718,38.92305042593265
967,石柱县,108.10383287115955,29.971676646484557
968,泰安,117.04172774032595,36.17806000536282
969,通北,126.7675789006727,47.77405398178133
970,铜川东,109.10127898323904,35.08472291694431
971,塔城,82.99260495993123,46.70469465895357
972,通道,109.63894760580656,26.32173327668179
973,潼关,110.25428410869978,34.54165219534056
974,太谷,112.57664477753056,37.42808836369042
975,塘沽,117.64823244946186,39.03318360928707
976,吐哈,90.53765719066554,43.06706744205235
977,通海,102.67505961668589,24.12211460964148
978,塔哈,124.23820498467936,47.55846772065429
979,天河机场,114.2235140181284,30.776541853546725
980,泰和,114.95568689202936,26.837630394681145
981,塔河,124.70467168007058,52.339252305506065
982,太湖南,116.3682407011774,30.414936618884116
983,天河潭,106.57839540210728,26.42823633636128
984,通化,125.7653919139274,41.68568223806826
985,太湖,116.30644985836808,30.465673762434132
986,同江,132.51420741082913,47.63506751505823
987,托克托东,111.30955898450796,40.2577700862604
988,泰来,123.41908726133406,46.3978899456604
989,吐鲁番北,89.11761278625367,43.0287679033347
990,吐鲁番,88.88118353704667,43.15647996576331
991,通辽,122.27732893057453,43.61123351010187
992,铜陵,117.86786814665147,30.92483759808952
993,铁岭,123.67987101992166,42.23897889426349
994,铁力,128.06090734171914,46.98047071718336
995,桐庐,119.738860013989,29.79596000852896
996,铁岭西,123.67987101992166,42.23897889426349
997,陶赖昭,125.94549165850351,44.83225855669157
998,图们北,129.8065094404364,43.00276068237554
999,图木舒克,75.99639055639747,39.47609674864479
1000,天门南,113.46270683256029,30.433414032474737
1001,潼南,105.88475102842312,30.224999456907216
1002,泰宁,117.15962089051298,26.93254444495509
1003,铜仁,109.21029804541055,27.7463597337572
1004,铜仁南,108.98211901374368,27.285156956155824
1005,唐山北,118.12592158575576,39.82266594629108
1006,泰山,117.11634144513746,36.19351792336668
1007,唐山,118.12497719717312,39.63124582782932
1008,天水,105.90500997360634,34.571295966173246
1009,天水南,105.86206495158248,34.555487351053685
1010,汤旺河,129.58746418978086,48.46127555993379
1011,汤逊湖,114.39192880984862,30.45146390277752
1012,土溪,107.06763900531767,31.02123082792427
1013,通远堡,123.9333653789017,40.792726137329325
1014,太阳升,124.5929520288799,45.945286787991655
1015,通榆,123.0828053457624,44.81054687138528
1016,桐梓北,106.83811600632174,28.391410986990696
1017,太子城,115.45563299968344,40.91941498328801
1018,滕州东,117.26322679263492,35.09695588285214
1019,桐梓东,106.84316196803071,28.120495033640086
1020,台州,121.37917494755256,28.6587033101135
1021,泰州,119.98692799551664,32.53524604299877
1022,通州,116.67175702281948,39.90355507811356
1023,台州西,121.29661240680215,28.69191142861991
1024,通州西,116.6335220860761,39.910778577025006
1025,文昌,110.74398779802756,19.612367754761387
1026,武昌,114.324178043746,30.53427227078553
1027,五常,127.14951622506454,44.92681742471456
1028,潍坊,119.10499805600227,36.70318944667804
1029,瓦房店,122.01485699615831,39.631755066897576
1030,瓦房店西,121.84475009190574,39.662972864133266
1031,王岗,126.55210011222916,45.67676814124544
1032,武功,108.21148437898482,34.26385229853632
1033,威海,122.1504430077985,37.43287099242866
1034,乌海,106.8123041980088,39.67634782818685
1035,苇河,128.3868747531676,44.95880488489558
1036,芜湖,118.39869196403,31.35427086123327
1037,乌海西,106.74417347423224,39.461139458798584
1038,苇河西,128.37074001841123,44.939563799751795
1039,温江,103.82092304468618,30.641124857511585
1040,五家,126.39983005201232,45.5502695979859
1041,五棵树,126.16711440748118,44.807146908010544
1042,乌兰察布,113.1662078040705,40.97028845943822
1043,万乐,126.46977095122246,45.8918407275198
1044,温岭,121.331275770657,28.48540355154065
1045,武隆,107.7776655066995,29.334259882084805
1046,乌拉特前旗,108.6573470900435,40.7179436521899
1047,乌兰浩特,122.0701543380335,46.0903631727767
1048,渭南,109.50039333657516,34.49026007325084
1049,渭南北,109.48785802216672,34.54118201347575
1050,五女山,125.33409145382986,41.28466858622829
1051,渭南西,109.44707099946947,34.48489003171414
1052,武清,117.02289799920908,39.37900509874352
1053,武胜,106.11302267546344,30.37565298279549
1054,威舍,104.74992975072716,25.28653980903007
1055,乌审旗,108.88261004243928,38.550390110864825
1056,乌苏,84.72426014724387,44.41486300177256
1057,武威,102.63057041849537,37.90963458858818
1058,武威南,102.7442078621186,37.821482122848735
1059,无为南,117.9360680399523,31.16081685044252
1060,武穴北,115.5759119599976,29.858079602902382
1061,无锡东,120.4665862174884,31.603107299342987
1062,无锡,120.31213893420798,31.592811049256888
1063,武穴,115.64451007210836,29.974845113196867
1064,闻喜西,111.1867048365218,35.34203823361749
1065,武夷山北,118.0512460614409,27.78339768053306
1066,五营,129.2437652253865,48.11854810794264
1067,乌伊岭,129.4406327406131,48.59821484972779
1068,武夷山,118.0370398987886,27.735285425707534
1069,渭源,104.23468103546266,35.10211892465775
1070,婺源,117.88349595157972,29.24530769238183
1071,万源,108.04841902213332,32.09089864202869
1072,万州北,108.37423766450216,30.869672851893593
1073,梧州,111.24713679874957,23.49329018096718
1074,万州,108.4062369237175,30.760313030589423
1075,吴忠,106.25626404665964,37.981685393030794
1076,温州,120.69160939518711,27.986038512447568
1077,梧州南,111.22892248674364,23.399759673819496
1078,温州南,120.5918234632385,27.972027553012406
1079,兴安北,110.67310071364756,25.679602122931072
1080,雄安,116.16611010379964,39.06303263408676
1081,西安西,108.92529832874838,34.281358188460686
1082,许昌东,113.89370707895635,34.05456639679087
1083,兴城,120.70838176415091,40.63069613010711
1084,宣城,118.7816962860113,30.954214763670574
1085,许昌,113.82739174078492,34.02529410607452
1086,西昌西,102.169528938566,27.873346863355636
1087,新都东,104.200883638108,30.80555031710573
1088,香坊,126.6860774383629,45.72671063084407
1089,咸丰,109.06741500832948,29.602556981072507
1090,西丰,124.71384302971347,42.74046291596578
1091,息烽,106.75436949890958,27.08343783920217
1092,先锋,112.99824603896069,28.07933898409903
1093,湘府路,113.08755916595524,28.251818487944465
1094,轩岗,112.43796886442772,38.900469635698265
1095,孝感北,114.227087297786,31.592224874190663
1096,孝感东,113.95558451841688,30.939138790448595
1097,香港西九龙,108.37680797316938,22.876405997147085
1098,兴国,115.3252730448249,26.335919972604845
1099,西固,103.6123451290022,36.10927497280937
1100,宣汉,107.66523045769192,31.54796709680702
1101,兴和北,113.84885100179058,40.89800595903075
1102,下花园北,115.30624703913789,40.508587036327576
1103,新化南,111.16641901819386,27.66222686850078
1104,新会,113.07743157980852,22.52356308562583
1105,新晃西,109.13257449677972,27.385687345636413
1106,新津,103.87753326978894,30.471113455433763
1107,辛集,115.22176841270743,37.910917938033585
1108,小金口,114.42278223994352,23.15740172628904
1109,新津南,103.86359767675154,30.35466912348692
1110,辛集南,115.21816791439292,37.89006062352356
1111,西来,103.52297702568094,30.316032013072032
1112,仙林,118.91939115966667,32.129105192572695
1113,小岭,127.32726778934575,45.340802942542055
1114,锡林浩特,116.03401490737124,43.925447213055925
1115,兴隆县,117.52073343317528,40.44285686493636
1116,兴隆镇,127.1273904116774,46.44932261544228
1117,厦门北,118.08629650513984,24.48357422326764
1118,新民北,122.81144701391926,42.0302918997305
1119,厦门,118.08629650513984,24.48357422326764
1120,新民,122.82304898890284,42.00670691251741
1121,咸宁南,114.312607494606,29.84247576789616
1122,溆浦南,110.5991407057801,27.610793964485193
1123,霞浦,120.03933988324698,26.91550401596451
1124,溆浦,110.58472595658844,27.93170596172863
1125,犀浦,103.97910907549914,30.762946951110816
1126,秀山,109.02243703112086,28.451505991706465
1127,小市,124.12921457500096,41.31720911022099
1128,兴山,110.7590835663015,31.33418313750976
1129,西双版纳,100.78014199488815,21.989594197512456
1130,仙桃,113.51360958377484,30.327044291582176
1131,湘潭,112.9621082862728,27.67821325795035
1132,向塘,115.96859974575506,28.448176983445254
1133,邢台东,114.599631570748,37.09836236637712
1134,新塘南,113.60998481477895,23.13762063651796
1135,兴文,105.25402403833702,28.34124297712928
1136,宣威,104.1262988472495,26.21416010172736
1137,修文县,106.758653967038,26.856827970528933
1138,萧县北,116.94323923099245,34.226833736436404
1139,新香坊北,126.76940246085796,45.73331510759088
1140,新乡东,113.98491095941782,35.320745910101685
1141,西乡,107.76740498402454,33.00032914744528
1142,西峡,111.51836695623308,33.27684580208223
1143,新乡,113.8657420199558,35.312869923449405
1144,小新街,103.23096017117513,25.314733749396932
1145,信阳,114.08895782392489,32.13444074056412
1146,旬阳,109.36007469218622,32.84236706012054
1147,咸阳,108.74067525660732,34.35060679535453
1148,襄阳,112.1628035138333,32.06347279749847
1149,新余北,114.90329501978822,27.91691805613374
1150,熊岳城,122.15444406053994,40.187323271060905
1151,信阳东,114.16595850613751,32.149747178429735
1152,襄阳东,112.30324603455207,32.019891035738674
1153,兴义,104.99352415409292,25.172376037573336
1154,秀英,110.2820098753106,20.00243185817741
1155,祥云,100.56544697807436,25.456325975814615
1156,新余,114.94594647555734,27.816134127027237
1157,咸阳西,108.67334276710692,34.336536066665666
1158,新郑机场,113.8610870008031,34.531319024483906
1159,徐州东,117.31176700035822,34.27333802386079
1160,忻州,112.75326466622212,38.425273960947536
1161,新肇,124.41938709756558,45.716898376227256
1162,襄州,112.23284816732942,32.102787323313855
1163,徐州,117.21390074725149,34.271276591678706
1164,香樟路,113.02446775644935,28.14311071336152
1165,忻州西,112.69990298333512,38.44921110741543
1166,雅安,103.06272103492756,30.034302237690056
1167,延安,109.48784239165086,36.56317934579527
1168,永安南,117.39592284975116,25.94362166231608
1169,依安,125.29367928431738,47.88074611294769
1170,迎宾路,103.66875916418158,30.96918251410679
1171,亚布力,128.62025093143785,44.93459313397379
1172,宜宾西,104.61272104005909,28.72884099097785
1173,亚布力西,128.59294900156473,44.916420823238354
1174,运城北,110.99201229859722,35.10474864079724
1175,永川东,105.955960143263,29.37738539434692
1176,宜昌东,111.37754409296136,30.664194611552833
1177,岳池,106.47688734092694,30.542356329850136
1178,叶城,77.48004487227641,37.89775931485448
1179,阳春,111.76799373666177,22.19515433168139
1180,宜春,114.44324617843738,27.794369975620764
1181,运城,110.99681167544536,35.032459154201995
1182,盐城,120.19146200928635,33.37942413477013
1183,伊春,128.93424992971634,47.73447490311653
1184,榆次,112.74695092594524,37.684985362769915
1185,杨村,117.0722211700149,39.35957128501804
1186,永登,103.28054377193692,36.72608909746929
1187,雁荡山,121.15870499410865,28.347140023705585
1188,于都,115.42297877070474,25.981209171430994
1189,姚渡,105.50365973785588,32.80996207016239
1190,英德西,113.35874250779544,24.16534510256349
1191,云浮东,112.1455540576362,23.017940746342497
1192,永济北,110.45457767130964,34.87282971471371
1193,延吉,129.50356156652106,42.89276579330207
1194,阳江,111.99751699269332,21.817150020230542
1195,永济,110.46030095537482,34.87589893953394
1196,燕郊,116.83238500733076,39.947565061845495
1197,英吉沙,76.17194676153466,38.973520134351695
1198,延吉西,129.42138098524623,42.91018695471899
1199,营口东,122.43365484016796,40.63153467641186
1200,永康南,120.0305072044925,28.85699917548382
1201,牙克石,120.74406469503798,49.28568509319333
1202,依兰,129.61357397841186,46.28570704502432
1203,玉林,110.16343998611642,22.60393301251337
1204,榆林,109.72726596261424,38.27943407072142
1205,杨陵,108.08474443085416,34.274846123730235
1206,炎陵,113.79062255446532,26.50570952114607
1207,阎良,109.23512758219236,34.67422663927278
1208,杨林,103.08838848678369,25.241786209236174
1209,杨陵南,108.05966104609904,34.25927227228161
1210,杨柳青,117.00899366720346,39.14888819326028
1211,亚龙湾,109.60900016621645,18.30795455893454
1212,羊马,103.76483895712065,30.624143878925462
1213,一面坡北,128.09342195880575,45.09148059602282
1214,云梦东,113.79141101188826,31.05150584807958
1215,玉门,97.05128409775944,40.2784317833876
1216,一面坡,128.08682273703775,45.067859566110506
1217,元谋西,101.84728097087525,25.714275010793177
1218,郁南,111.47639191058651,23.25165356597102
1219,伊宁,81.28447668335534,43.9733593267122
1220,延平东,118.22125999101702,26.63242697045525
1221,阳平关,106.04388405290467,32.972496299535585
1222,玉屏,108.9402351600326,27.24485547071119
1223,延平,118.27946767278895,26.596588903887618
1224,原平,112.73435515557598,38.72498975596412
1225,延平西,118.11964259379526,26.57367097023152
1226,原平西,112.68184910868725,38.744507251442904
1227,阳泉北,113.44497401230166,38.12004384921889
1228,阳泉东,113.60716639585856,37.89018941395386
