start_station_id,end_station_id,running_time,train_no
729,497,22,C244
1223,904,22,D6552
412,1424,23,G4859
1424,64,23,G4859
438,1586,23,D3083
1001,407,23,D3058
856,243,23,G432
311,1887,23,K1986
1331,1255,23,D3123
207,1078,23,D3137
1426,1931,23,G2040
1267,527,23,K1902
471,2023,23,K1902
2333,995,23,G7607
968,48,23,G452
45,552,23,G7577
1475,1061,23,G1918
1296,1508,23,G6057
925,1070,23,G1906
692,340,23,G8792
923,176,23,G1942
1263,539,23,G5883
577,1827,23,G1943
1247,800,23,D2361
1348,260,23,G1266
1033,1250,23,D2154
1279,1313,23,G1302
1695,11,23,G7552
496,677,23,G190
1538,730,23,D1966
28,1091,23,G8968
1840,1296,23,G6170
1355,1956,23,G1298
826,1330,23,G135
1024,946,23,S611
1866,1543,23,G5396
1037,1034,23,K1688
1422,501,23,D2785
245,140,23,D2684
1949,1822,23,D2687
562,819,23,G1976
923,2204,23,G1976
48,1310,23,G5555
825,1587,23,D2906
18,263,23,G763
682,2195,23,G1998
1919,654,23,D2515
2311,1890,23,K1566
81,1922,23,G1944
675,71,23,G1228
462,288,23,D2582
2018,880,23,G1239
2222,2076,23,K42
1306,678,23,G2379
1722,119,23,K381
1819,2228,23,D876
35,93,23,D8521
19,1109,23,G2825
1920,162,23,G2823
811,1518,23,G2869
734,290,23,D8978
842,450,23,G3120
1596,77,23,D5778
1276,1026,23,D5750
1310,1272,23,D6073
739,1302,23,K7092
2085,1485,23,K7054
1684,1065,23,G304
1280,1873,23,D7724
375,335,23,D8148
1785,1383,23,G8251
579,1471,23,D771
1361,1898,23,D7712
1361,246,23,D7713
1657,2172,23,K571
948,1616,23,D7931
1014,1161,23,K50
2306,1696,23,G2795
2004,915,23,G8292
2140,980,23,G2764
199,799,23,D6569
2289,486,23,G2732
798,1235,23,K5150
137,2115,23,G2189
1975,131,23,G351
1767,1180,23,G2167
1552,573,23,D3329
528,677,23,G7680
1373,601,23,G8610
1501,300,23,D3266
1374,1931,23,D3272
306,1901,23,G377
2092,764,23,G3141
950,2289,23,G3156
497,765,23,G2241
917,1482,23,G2242
1602,1143,23,K2286
2236,1846,23,D3852
820,1125,23,C6170
522,1726,23,C6911
58,333,23,C622
1487,1194,23,C6909
2282,2101,23,K1052
342,1446,23,C6855
2110,669,23,T6607
1445,2142,23,D1105
297,19,23,C6217
1507,1394,23,G1838
746,1864,23,C746
1012,1239,23,C747
2027,9,23,G7203
2220,2259,23,C6919
1847,1943,23,T8010
1943,1842,23,T8010
2356,1545,23,C756
2066,22,23,S7996
788,238,23,C6628
1839,2157,23,C7648
2141,822,23,C6578
1313,1359,23,C7642
317,1910,23,C6316
745,1882,23,C956
1086,720,23,C952
607,2225,23,C972
472,1257,23,Z334
2098,1582,23,T370
2027,11,23,G7105
82,2168,23,C163
2169,1303,23,T289
1118,72,23,G947
2294,1973,23,Z8901
1125,613,23,C5553
1103,612,23,G1696
1691,1540,23,C556
639,802,23,T145
1428,1339,23,C504
1112,299,23,G7037
76,2165,24,G1019
33,850,24,G2138
1605,1293,24,D6731
1295,2083,24,C6938
1445,832,24,G2494
7,212,24,G3474
306,50,24,G1063
487,2131,24,G2138
73,158,24,G778
596,911,24,K292
544,823,24,D3395
85,665,24,D3518
1998,38,24,G7701
444,1988,24,K2052
595,40,24,G1540
637,792,24,C671
429,1105,24,G1759
1583,216,24,D6569
356,1513,24,G7707
1218,1191,24,D3679
1736,1937,24,K654
1889,532,24,G3672
38,40,24,G7701
1904,322,24,G7686
2116,2040,24,D3370
2270,2016,24,K8512
1457,98,24,G7720
1764,302,24,D3575
593,794,24,G3521
1044,1231,24,G7488
2212,1887,24,K286
1915,1283,24,K626
28,1764,24,D3571
796,1815,24,K95
991,1557,24,G3654
1403,1346,24,K1136
156,324,24,Y967
2251,1718,24,D3352
1417,1549,24,G284
25,1601,24,D6541
74,1919,24,G621
45,937,24,G3135
840,92,24,K7247
1909,533,24,D55
785,760,24,K7190
334,1182,24,C3191
619,1656,24,D5336
1786,510,24,K326
1411,2037,24,G8357
1159,915,24,C3201
275,568,24,T261
953,1748,24,G7449
349,506,24,D5589
1563,2080,24,G3156
1242,2269,24,G1483
286,410,24,K7333
1140,1848,24,G7974
914,1001,24,D5102
171,1778,24,D9412
1214,979,24,D5234
1284,2031,24,C3774
767,1284,24,C3804
1245,1826,24,D6095
1494,1704,24,G7946
410,112,24,T331
1301,1399,24,K7118
1905,2310,24,K7121
2167,178,24,T369
235,1376,24,K704
292,2065,24,D8912
1246,295,24,T584
1694,1618,24,T101
76,1596,24,G3237
2216,1842,24,T8009
982,1060,24,G3238
1637,322,24,G3242
2056,1362,24,K2084
717,2010,24,D8523
1277,1036,24,G3248
1224,1160,24,K2095
688,1782,24,K6523
632,24,24,D9969
262,997,24,T5303
767,1575,24,G8376
369,2110,24,T6607
1490,61,24,G2282
615,1794,24,K7821
703,2103,24,K1260
891,2069,24,G7527
466,366,24,D1606
360,902,24,G1239
1805,624,24,K4161
83,1867,24,K4174
1701,2112,24,G7416
1398,872,24,K1526
1749,831,24,G1252
513,1716,24,G7347
74,1236,24,D2778
135,16,24,G1218
1253,2120,24,G7339
406,1649,24,C9359
48,2211,24,C972
1935,1954,24,D2820
279,608,24,G2705
2096,699,24,G7594
519,1007,24,G1228
1118,71,24,G991
1091,29,24,G1339
429,1498,24,G6098
1475,63,24,G134
525,436,24,D7937
903,1768,24,Z8315
2240,942,24,G6080
277,1202,24,D7931
1535,1954,24,D1867
1053,407,24,D1983
1005,1007,24,C131
373,895,24,D7814
786,563,24,D7764
1190,30,24,G6078
272,360,24,D7828
32,341,24,K511
1007,1352,24,G8802
1759,2411,24,K1785
1511,2111,24,K602
247,1608,24,C7466
941,1741,24,C7438
1828,1781,24,C751
1884,988,24,K996
1329,5,24,G6702
711,1947,24,K972
1844,1491,24,G8104
608,1365,24,G2761
1717,2091,24,G454
2028,236,24,D2914
2140,1188,24,G5025
9,11,24,G7301
165,760,24,K5181
693,1823,24,C882
2150,2278,24,K608
839,2273,24,C878
2337,412,24,G4869
7,1373,24,G8612
853,2,24,S104
517,2196,25,D6210
1468,1264,25,G7390
772,1260,25,Z8314
1038,706,25,D7921
280,2283,25,D7982
525,948,25,D7982
14,1210,25,K554
1559,2185,25,K742
1696,2080,25,G2795
855,800,25,D6212
61,1520,25,G296
263,17,25,G8092
236,961,25,G2790
33,1548,25,G2961
571,786,25,G2649
7,407,25,D618
423,1609,25,C114
124,2055,25,K550
1609,525,25,C114
885,840,25,K549
1473,1511,25,K604
821,1417,25,G284
8,834,25,D6169
1151,1304,25,G288
1332,1131,25,T584
109,2033,25,G7406
2248,679,25,K738
90,1158,25,G7961
1159,1018,25,G296
130,164,25,C128
11,961,25,G7390
1117,855,25,D6441
9,961,25,G7248
641,100,25,K5184
356,921,25,G2694
593,1841,25,C1178
395,218,25,G8024
1730,733,25,T9531
1172,1135,25,G2825
514,672,25,T7785
653,2022,25,D7471
704,194,25,K5115
22,1332,25,D7461
1168,904,25,D6318
1757,777,25,K5112
91,684,25,G822
213,1727,25,D7430
565,1902,25,D638
2179,1586,25,D638
729,2343,25,C215
518,377,25,G2763
438,1096,25,D7069
514,1289,25,G7372
513,2121,25,K554
1777,607,25,Z601
1159,2204,25,G290
633,40,25,G7254
1077,1875,25,D3653
33,1989,25,D2840
2319,41,25,D1003
372,1079,25,G540
2224,1576,25,D2778
45,1415,25,G7602
118,1140,25,G523
1832,1194,25,C7744
1487,1991,25,C7744
694,597,25,D2947
1263,180,25,G6520
1122,2011,25,G6433
1247,24,25,G647
420,454,25,D2531
1822,1327,25,D2749
2036,869,25,D3190
982,2036,25,D3190
2238,1023,25,D3170
1457,1258,25,G446
1244,2412,25,C7436
767,1932,25,D3156
325,1608,25,C7441
1044,910,25,D3206
1279,2305,25,C7602
673,5,25,S103
1104,1726,25,C7207
346,2033,25,G635
29,1535,25,D1793
65,160,25,D1794
562,1753,25,D1923
1375,22,25,S6998
1718,806,25,D2525
2300,865,25,D2407
1263,381,25,G5885
1273,1099,25,C608
711,1440,25,K7572
1115,2253,25,K7714
152,2039,25,D3938
480,28,25,C5891
529,2319,25,C647
1646,2189,25,G3251
1585,2088,25,K872
1245,2032,25,C6520
564,2407,25,S901
2151,1802,25,K878
299,1062,25,G7121
1302,187,25,K7090
1249,2052,25,K7093
448,1581,25,K7053
1853,544,25,G301
24,1561,25,G304
1561,1684,25,G304
1757,2384,25,K7248
639,1332,25,T171
1132,1493,25,T171
2107,1128,25,G317
1834,1183,25,K7127
756,1393,25,G3643
736,6,25,G3650
1726,2220,25,C6983
1526,945,25,G6845
644,563,25,G3503
2035,631,25,K92
45,2013,25,G7499
1257,319,25,D3283
226,238,25,C6610
884,141,25,K886
1932,1707,25,G3292
2357,1201,25,K1260
1323,601,25,G2207
1908,297,25,G2217
691,1638,25,G1028
2199,923,25,K290
1312,2359,25,K2014
1530,582,25,G1752
1435,1086,25,D856
2113,1415,25,G181
925,1248,25,G1377
2101,1702,25,K1162
2264,60,25,D9871
173,2261,25,K1786
1328,1482,25,G8761
1979,1527,25,G1980
571,2129,25,G1202
1886,1987,25,K1902
662,975,25,K1394
49,808,25,G1092
1566,1667,25,G2573
514,1200,25,G2318
1846,383,25,D8756
1225,905,25,G1509
822,1740,25,K1052
1242,1807,25,G1492
506,2007,25,G2389
9,951,25,G16
1324,1810,26,K9667
1923,511,26,K345
2178,612,26,G2141
520,515,26,G3649
18,918,26,G3650
1746,221,26,D8789
582,932,26,G2126
2271,47,26,G7682
11,2037,26,G8352
2050,1665,26,G303
965,451,26,D3334
8,860,26,G8602
756,644,26,G3649
241,306,26,G1083
1199,787,26,G3529
481,2060,26,D8883
849,1927,26,D8883
1596,1895,26,G2351
1685,168,26,G3521
270,1030,26,G3513
1030,397,26,G3513
2192,2251,26,D3378
1597,827,26,K7065
63,677,26,G7694
1996,1701,26,G304
2285,119,26,K7053
1751,787,26,G3551
1223,764,26,G46
2064,2013,26,G7662
1306,1168,26,D3240
1289,513,26,G7641
816,730,26,G8687
813,2241,26,D875
81,1209,26,G429
1201,703,26,K996
2264,658,26,D3278
1257,658,26,D3289
678,1790,26,D3297
25,690,26,D3133
2090,2374,26,K7098
1802,1250,26,D6075
1325,1091,26,G2985
1903,977,26,K9604
20,723,26,G8680
1184,974,26,K2095
2070,1871,26,D3844
980,2152,26,G2268
63,1290,26,G7774
1084,1036,26,G7774
1152,2000,26,G3203
39,457,26,G7780
356,176,26,G3156
55,675,26,K7322
768,1466,26,G3144
35,191,26,K7289
725,1640,26,K7256
1656,806,26,D5328
143,2361,26,K2624
1920,29,26,D4101
1897,1266,26,D3965
908,465,26,G3160
336,24,26,G324
551,1132,26,K8721
2374,2379,26,K7098
1199,675,26,G773
90,2184,26,G7902
37,350,26,G3492
757,561,26,G8510
1944,409,26,K305
322,2095,26,G7762
1182,1575,26,G8359
682,1550,26,D5505
1163,2188,26,K304
1640,1444,26,K7158
1635,2226,26,K7138
1010,1067,26,K7137
2410,1759,26,K8295
236,1442,26,G7586
397,114,26,G705
413,168,26,G708
10,888,26,T25
1253,1807,26,G1471
1418,671,26,G6986
1258,1688,26,G178
742,2093,26,C511
2078,985,26,T221
2154,1865,26,C478
117,1582,26,T145
947,443,26,C534
141,1523,26,G6711
1274,128,26,G6732
1126,2268,26,C716
89,1496,26,G6681
964,93,26,G940
222,493,26,C673
21,838,26,C6643
1039,788,26,C6639
1651,1826,26,C6557
1896,825,26,G6969
33,1675,26,C6985
33,1313,26,C6975
8,1482,26,G1756
520,543,26,C1313
995,47,26,G7312
2414,88,26,C2913
2123,1649,26,C244
496,1800,26,G7428
900,248,26,C178
37,872,26,Z368
496,46,26,G7353
1619,2035,26,K1072
724,838,26,C3402
585,103,26,T9531
303,20,26,C3390
1383,1505,26,C3197
1748,1187,26,D3101
225,617,26,D2387
380,1263,26,G5882
1780,1297,26,G1956
1933,2206,26,G888
1528,2308,26,D2961
1514,826,26,G5283
1830,1680,26,G5287
1818,1095,26,G511
1516,1886,26,K1902
2120,657,26,G870
2400,2401,26,S1002
10,2404,26,S1205
2345,2335,26,D2765
302,2337,26,G5503
1558,625,26,G5342
1501,1630,26,G648
867,391,26,G1855
1168,2340,26,C880
748,206,26,K1227
2421,1795,26,C886
1950,1906,26,C9301
2215,1461,26,K1352
2081,1950,26,K1332
1137,2316,26,D1878
1508,1498,26,G6151
1189,390,26,D754
920,1371,26,K5036
246,2074,26,D7741
1650,491,26,G2781
600,2260,26,D8142
1438,840,26,D7961
30,2254,26,K6540
2288,1367,26,K5115
982,2033,26,G2796
505,1070,26,D6266
720,2356,26,D858
232,2050,26,G2698
1525,787,26,K5073
355,2369,26,K5111
448,896,26,K5166
487,1336,27,G6091
937,743,27,G7557
1569,399,27,G8261
11,552,27,G7501
538,514,27,G1394
1290,1916,27,G7105
1580,416,27,G3494
110,928,27,D2163
1549,1028,27,G1208
958,1405,27,C7126
70,1133,27,G6274
224,1531,27,T326
37,2283,27,G711
133,852,27,D9636
1109,655,27,G2823
1271,2091,27,G5333
39,458,27,G7788
655,1857,27,G2183
526,1674,27,D6505
2039,594,27,D8470
524,562,27,D1851
854,925,27,G1503
1149,801,27,G1684
232,1495,27,G7142
925,1594,27,K1185
88,388,27,G3196
288,2076,27,G2538
868,263,27,G722
2127,1297,27,G6675
23,801,27,G2301
1525,259,27,K4119
2210,2058,27,K1396
398,1774,27,G2723
1676,1119,27,D6475
842,633,27,G2794
1264,1383,27,C3119
2021,1211,27,C7434
1562,1327,27,D2756
8,407,27,D5167
2,1196,27,T5687
467,1472,27,G1669
491,950,27,G3158
1402,1272,27,G232
2144,574,27,K9778
592,72,27,G770
1166,1111,27,C3408
2272,1666,27,K5203
1165,75,27,D2794
1713,1200,27,K1396
863,1188,27,D6486
1088,94,27,K5135
675,72,27,G8067
963,1096,27,G9374
1578,665,27,D3541
1494,308,27,G3409
376,2067,27,D3623
1053,745,27,D2001
1708,730,27,C6317
680,1990,27,G6991
1975,1861,27,G3408
1708,390,27,D1932
1535,27,27,G8968
47,1253,27,G1471
2255,1749,27,D21
1877,19,27,C6276
1926,1307,27,G6956
2091,1896,27,G6963
2058,607,27,C680
1207,2015,27,K8223
2008,2176,27,G7540
702,598,27,G2207
823,2350,27,G2668
2297,750,27,K8745
400,2004,27,T142
316,1483,27,C55
1853,193,27,G860
2136,1621,27,G2707
923,762,27,K1162
1035,1216,27,T298
1203,603,27,D8398
274,2236,27,D3852
1299,124,27,T40
1273,333,27,C614
70,1110,27,G2815
1412,636,27,K5115
1089,835,27,K1096
466,306,27,D1670
321,859,27,D3240
1027,165,27,K5179
612,873,27,G6491
710,2059,27,K7042
1263,578,27,G5693
1579,1159,27,G8272
1078,1187,27,D3147
1328,1175,27,G8673
50,808,27,G2058
1319,1628,27,D8942
1704,89,27,G1824
1147,1205,27,C9364
1645,540,27,K7066
2295,1075,27,D8881
1255,213,27,D2297
716,1729,27,D8682
2362,1169,27,K383
1169,1497,27,K383
1082,1304,27,G809
132,1263,27,G5874
740,1705,27,D2391
377,1931,27,G640
212,323,27,D6108
1900,347,27,K5043
1291,641,27,K5184
587,1722,27,K381
1573,678,27,G2371
848,2114,27,K904
2202,507,27,K7156
679,2126,27,K134
2156,725,27,K7156
336,2196,27,D2281
1588,1213,27,D8520
2042,75,27,D5378
2323,2355,27,C346
250,2214,27,K7290
1038,1606,27,D7933
414,2177,27,Z150
1575,1284,27,G3143
2198,229,27,K903
589,1994,27,C866
2003,526,27,C876
81,465,28,G824
1159,2195,28,G1852
694,1808,28,D8210
743,753,28,G183
774,783,28,G3408
310,1012,28,C751
552,46,28,G7635
88,188,28,G3409
230,501,28,G691
368,1875,28,D3627
118,1133,28,G664
1002,752,28,G648
43,2418,28,C7476
233,121,28,G7620
1072,1500,28,G3406
372,2221,28,D1793
33,1104,28,C6943
886,2366,28,K5078
1831,412,28,G4864
399,922,28,G2586
147,2418,28,C7450
681,682,28,K8374
1908,819,28,D1930
47,940,28,K8513
930,2011,28,G468
1457,1533,28,G1874
818,1063,28,K1284
1004,429,28,G1755
1036,992,28,G7726
1389,16,28,G3496
61,377,28,G640
2424,1142,28,K466
40,1637,28,G7647
1580,88,28,G81
1679,492,28,G6916
416,392,28,G6724
32,1989,28,D3653
744,745,28,C956
49,1809,28,G6913
561,601,28,G8639
356,1998,28,G9291
409,2186,28,K1152
500,2306,28,G5050
487,1897,28,G2068
2116,230,28,D3347
1064,619,28,D1642
553,60,28,G1389
109,982,28,G7492
285,1827,28,G279
598,1049,28,G2021
1968,2364,28,K5036
299,1264,28,D1668
1167,1515,28,C9301
917,601,28,G8614
953,1020,28,G7664
420,654,28,D1713
31,257,28,C7005
1019,1558,28,D1874
305,2394,28,K9380
299,62,28,G7520
1776,2105,28,K8729
11,1061,28,G140
654,2042,28,D1908
668,903,28,K267
1552,572,28,D3357
1008,1915,28,K626
1500,131,28,G3456
206,1607,28,K1227
873,2131,28,G6357
388,90,28,G832
149,593,28,G940
1568,1442,28,C3171
1651,521,28,D6076
1695,45,28,G7443
1568,399,28,G2616
1157,1911,28,G1902
807,2097,28,G7935
2355,2351,28,C374
1058,1541,28,T6612
1007,662,28,K1452
1770,2026,28,K6148
1593,712,28,D2765
799,25,28,D6404
989,927,28,D9372
1241,70,28,K7726
375,810,28,D3953
49,56,28,G5375
2012,462,28,K732
1261,1796,28,K1074
1192,1064,28,D2584
1858,2252,28,G3189
1917,1716,28,G2316
698,72,28,G1240
128,1389,28,G1240
1155,1846,28,D8112
1331,1119,28,D2336
1135,1320,28,G8788
1855,1007,28,C256
1737,797,28,K6504
1206,1403,28,K328
1643,1066,28,K7138
837,1597,28,K7065
1131,2187,28,K6523
854,513,28,G2344
2377,2376,28,K7098
193,39,28,G7262
776,572,28,C2824
293,5,28,C2706
1009,2065,28,D2697
2064,1044,28,G5975
636,2164,28,K7154
960,2420,28,K161
568,1873,28,D7753
1678,1830,28,G5281
822,671,28,D8164
1324,1948,28,Z6206
1679,1830,28,G5288
2054,805,28,D385
11,10,28,D3021
1763,1689,28,K5111
2063,2145,28,D20
683,1516,28,K8252
7,1408,28,C6440
359,752,28,G2277
956,1083,28,T370
2031,12,28,C3883
1296,1574,28,G6097
1435,1836,28,C49
110,869,28,G8398
738,1868,28,C559
978,840,28,K383
825,1717,28,D2124
1497,355,28,K383
865,793,28,D2361
484,935,29,D2354
747,526,29,D2323
2135,1174,29,D1644
793,935,29,G6355
1774,608,29,G2741
1564,1594,29,K210
1294,1061,29,G1942
438,401,29,D3158
85,1075,29,G1943
950,33,29,G882
692,1278,29,G8784
1718,545,29,G1952
682,2176,29,D1661
320,852,29,D8334
451,1727,29,D2328
1016,834,29,D1864
1918,1172,29,D1855
1290,1264,29,D2874
23,1638,29,G531
1523,307,29,G501
602,1190,29,G6101
1610,1301,29,K1304
2073,1607,29,K1394
1023,753,29,D3102
585,1347,29,K9788
1721,1549,29,K1392
1501,518,29,D2178
28,113,29,G5341
650,1812,29,G5346
40,2112,29,G2561
980,2139,29,G2764
1753,19,29,D1931
682,660,29,D2922
867,680,29,G5559
929,994,29,K5196
764,925,29,G2046
787,114,29,G1282
773,2299,29,K1296
1489,632,29,D3141
1502,1644,29,K5169
580,1116,29,K5195
1751,440,29,G1212
1490,60,29,G2722
974,1883,29,K5317
1739,2177,29,K5203
718,2259,29,G6054
88,2127,29,G1905
241,16,29,G2658
1655,379,29,T307
9,2037,29,C3882
35,175,29,D7823
37,93,29,G717
1425,947,29,C512
493,2210,29,T182
849,171,29,G2261
1669,1479,29,T290
1449,1152,29,G3212
1414,1939,29,T584
292,59,29,G3176
1602,572,29,K2288
28,1920,29,G2830
63,1036,29,G7144
1480,449,29,K7808
238,19,29,C3408
253,1898,29,D7720
1191,1989,29,D3679
1258,528,29,G7752
1408,648,29,C6448
1363,1152,29,G333
828,1267,29,K1136
1351,1575,29,K8394
2119,770,29,G7031
70,386,29,K117
1851,2067,29,D3826
63,228,29,G17
723,317,29,C6251
655,1106,29,C6254
1188,393,29,D6575
164,307,29,G1709
588,228,29,G106
520,630,29,C1050
345,1118,29,G991
1343,463,29,G990
1202,360,29,D7961
1549,521,29,D6053
2239,260,29,C1301
1584,1437,29,K7066
1454,748,29,K339
846,1761,29,D7958
2059,1345,29,K7042
1205,2419,29,C171
248,2346,29,C177
471,1940,29,Z602
1878,20,29,D876
449,2133,29,K2666
924,1141,29,C222
832,1605,29,G7881
1756,1581,29,K1010
2109,2181,29,D9107
1630,76,29,D5774
1834,2160,29,K7128
920,217,29,Z174
832,1232,29,D6701
496,2113,29,G282
127,2142,29,D1021
1523,5,29,G6740
1293,1445,29,D1014
715,829,29,C7446
690,1123,29,D3236
1841,756,29,G3664
1475,951,29,G111
247,1741,29,C7406
1267,1416,29,C972
992,193,29,G7722
1805,1395,29,K600
345,644,29,G3692
982,658,29,G2781
723,1918,29,G2801
1328,19,29,G8604
958,2289,29,G2782
576,1230,29,C804
3,14,30,C2053
25,800,30,D2292
706,1173,30,D7952
1117,2300,30,D2292
1173,704,30,D7952
1476,63,30,G2622
415,1628,30,C8213
76,1095,30,G1278
1956,164,30,G1276
1621,486,30,G2703
954,254,30,Z182
1545,1483,30,C952
348,1503,30,K132
624,1085,30,Z190
2165,1262,30,G1544
73,413,30,G8130
704,1761,30,D7972
2252,81,30,G1943
717,704,30,D136
344,609,30,K548
918,996,30,G1266
74,1663,30,C151
684,908,30,G640
1005,570,30,C116
950,417,30,G1602
69,466,30,D1634
617,417,30,D2361
968,1018,30,G279
1152,963,30,C9204
42,2319,30,D1072
1701,467,30,G7419
497,1507,30,G1574
624,1303,30,Z294
698,786,30,G2634
2194,1448,30,K1352
1546,2244,30,D1865
1468,1062,30,G8277
1228,1227,30,S954
61,1426,30,G1470
1491,158,30,D7749
71,114,30,G706
1779,2006,30,C496
109,992,30,G7075
2140,500,30,G2706
1415,659,30,G2668
1325,1016,30,D1864
424,77,30,C5628
610,302,30,D2015
1007,14,30,G8932
33,522,30,C6937
1087,730,30,D1950
562,297,30,D1951
2220,2061,30,C6914
1764,2328,30,G8969
265,1510,30,C6417
429,536,30,G6168
258,31,30,C6732
1166,838,30,C6632
372,2244,30,D8272
1245,1651,30,C6578
475,1743,30,K1312
1235,705,30,K5135
2312,418,30,D766
1335,2318,30,K1050
1211,2104,30,C7406
656,829,30,C7408
2104,1025,30,C7410
628,1818,30,G1515
1670,1383,30,C3178
1879,1045,30,C32
1239,746,30,C785
2306,61,30,G2726
277,902,30,D7933
424,76,30,D2180
9,1061,30,G26
895,175,30,D7814
1492,1669,30,T582
603,2088,30,K9312
1141,190,30,K208
1427,547,30,K9303
549,2385,30,K7150
1888,682,30,G8319
1547,822,30,D9455
1851,1308,30,D3751
1685,275,30,G8018
896,1957,30,K7148
781,521,30,G5292
830,2302,30,K5226
1941,1354,30,K758
861,1826,30,D6084
1547,1926,30,G5336
65,1831,30,G4864
882,1957,30,K7147
1583,1563,30,G5065
1086,2132,30,D852
1573,863,30,D6582
384,216,30,D6572
1507,488,30,G3294
348,2247,30,K8365
2001,473,30,K8381
1988,421,30,K2052
1117,1850,30,G2296
1003,1004,30,G2133
7,1175,30,G8642
75,1234,30,K2096
1874,1682,30,K8746
89,90,30,D3356
59,712,30,D2763
2316,1019,30,G2886
2196,1247,30,D2409
88,635,31,G3178
50,826,31,G381
3,15,31,G23
565,2179,31,D620
19,723,31,D4101
70,128,31,G78
240,878,31,G6007
1138,923,31,G1920
1161,1425,31,K1230
45,2271,31,G9309
711,1419,31,K7425
985,931,31,K1071
1279,2157,31,C7604
1912,1934,31,C7640
2135,1656,31,D2568
71,158,31,G3693
288,2262,31,D2581
429,269,31,D3965
1577,1117,31,D2309
182,736,31,G3672
184,1841,31,G3674
1784,1145,31,K166
1231,1023,31,G7682
66,594,31,D3956
2004,1505,31,G8379
1850,678,31,G2296
2034,2194,31,K1066
2235,1803,31,K1066
764,1225,31,G1509
1323,1482,31,G8635
74,806,31,D4037
1123,207,31,D3302
116,1411,31,G8282
2050,200,31,G3184
485,1633,31,K512
1996,823,31,D9522
1159,285,31,G2616
891,649,31,G1347
841,283,31,D6928
1267,2075,31,Z105
2031,11,31,G1534
1488,2228,31,C311
1021,1268,31,D5562
699,1495,31,D5505
306,49,31,D1666
1182,1933,31,G7523
878,850,31,G6011
353,425,31,K232
471,1107,31,K715
1817,2126,31,K228
1902,1586,31,D5248
741,264,31,K7298
182,756,31,G937
1908,1538,31,G1830
321,1489,31,D3215
964,1588,31,G937
2129,1436,31,D12
39,1998,31,G3152
1411,767,31,C3710
129,1007,31,G9416
568,789,31,T131
807,1140,31,G7991
363,1180,31,G1481
1280,1361,31,D7713
1840,180,31,G5879
700,566,31,G1744
1982,2421,31,Z8901
1719,972,31,K835
122,2420,31,K1092
1180,1156,31,T172
527,557,31,T179
1563,980,31,G2740
1288,932,31,G1754
1306,384,31,D6572
171,2191,31,D3698
781,1651,31,D8151
1270,1331,31,D385
109,633,31,G9518
1280,2175,31,D7716
860,1323,31,G1756
2289,1650,31,G2268
2080,398,31,G2795
201,903,31,K268
2076,1293,31,G2538
1477,1627,31,K7808
1932,1284,31,C3870
957,1477,31,K7808
959,107,31,T378
546,1783,31,K7807
247,147,31,C7456
855,1601,31,D6214
941,2021,31,C7474
45,995,31,D3323
1650,279,31,G2794
1082,90,31,G868
2100,1844,31,D7624
0,127,31,D6713
20,1323,31,G8790
108,979,31,G6822
108,1322,31,G6785
45,1618,31,C414
1060,1596,31,D2182
1319,2344,31,D8941
918,17,31,G973
1229,208,31,S502
879,2261,31,K1785
882,142,31,K7148
1373,757,31,G5342
1764,1954,31,D1833
71,592,31,G8005
671,1717,31,D6032
1935,302,31,D1864
1146,101,31,C222
677,1457,31,G191
755,2422,31,K7108
1630,77,31,D5886
1409,2272,31,K5203
1213,93,31,D8526
2156,2368,31,K5109
28,1535,31,D2811
300,1931,31,D2228
2423,148,31,K7150
787,563,32,G3529
515,260,32,G8039
1904,40,32,G1768
1518,1866,32,G1696
1182,399,32,G2688
61,1149,32,G1305
1002,904,32,D6525
1295,718,32,C6984
1214,438,32,G3454
1194,1429,32,C6995
283,2230,32,K50
1263,22,32,G5899
892,675,32,K1566
279,398,32,G2757
1198,1462,32,C1042
71,698,32,G1242
2129,1751,32,D21
172,779,32,C711
2116,1718,32,D3382
98,45,32,G1963
1636,1260,32,Z8313
2283,283,32,G765
1191,1077,32,D2948
2060,1927,32,D3518
888,548,32,K1185
85,1793,32,Z275
2324,2325,32,D8887
1571,2155,32,T332
210,1102,32,D6711
1192,1049,32,D2531
35,350,32,G778
16,616,32,Z282
1159,922,32,G2690
429,1103,32,G2167
1330,955,32,G191
240,487,32,G6136
45,1253,32,G7383
657,1713,32,T376
397,787,32,G3513
1989,1551,32,D2918
1075,2060,32,D3559
1383,1550,32,D2914
538,2269,32,G1421
58,59,32,C606
76,700,32,G1730
1250,671,32,C6508
2050,544,32,G9511
822,1549,32,G1208
811,1543,32,G1422
608,491,32,G2735
952,258,32,C6742
1253,1200,32,G1734
66,160,32,G540
1704,774,32,G1709
783,89,32,G7988
1199,1030,32,G8002
568,1423,32,D7741
1036,322,32,G7760
1253,854,32,G1451
1885,1604,32,D6257
1466,767,32,G2680
518,1433,32,D772
872,1519,32,T184
40,2033,32,G8397
1754,2088,32,K654
1880,655,32,C5654
8,601,32,G8672
3,16,32,C2605
332,1757,32,K998
45,535,32,G7516
1178,870,32,T9528
2056,1015,32,K956
316,1828,32,C954
1493,551,32,T582
2329,1168,32,C880
1630,1931,32,D3287
34,95,32,D6921
2255,1196,32,D14
1258,63,32,G1544
1005,1797,32,T5687
1489,2054,32,D3102
1094,769,32,K5316
17,1965,32,C1009
137,857,32,D1801
800,517,32,D6381
